image_id,file_name,relative_path,classification_status,evaluation_state,hazard_density,latency,register_40001_coil,actuation_status
IMG-1284,344.jpg,photos/train/unsafe/344.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),1.0000,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1285,345.jpg,photos/train/unsafe/345.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4607,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1286,346.jpg,photos/train/unsafe/346.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1230,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1287,347.jpg,photos/train/unsafe/347.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3267,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1288,348.jpg,photos/train/unsafe/348.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2881,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1289,349.jpg,photos/train/unsafe/349.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9185,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1290,35.jpg,photos/train/unsafe/35.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1650,0.62 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1291,350.jpg,photos/train/unsafe/350.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1650,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1292,351.jpg,photos/train/unsafe/351.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1462,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1293,352.jpg,photos/train/unsafe/352.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1516,0.97 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1294,353.jpg,photos/train/unsafe/353.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9062,1.12 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1295,354.jpg,photos/train/unsafe/354.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3022,0.68 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1296,355.jpg,photos/train/unsafe/355.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0181,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1297,356.jpg,photos/train/unsafe/356.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2014,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1298,357.jpg,photos/train/unsafe/357.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2251,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1299,358.jpg,photos/train/unsafe/358.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0081,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1300,359.jpg,photos/train/unsafe/359.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1643,0.72 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1301,36.jpg,photos/train/unsafe/36.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0513,1.02 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1302,360.jpg,photos/train/unsafe/360.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2410,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1303,361.jpg,photos/train/unsafe/361.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1794,0.93 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1304,362.jpg,photos/train/unsafe/362.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9092,0.84 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1305,363.jpg,photos/train/unsafe/363.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1953,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1306,364.jpg,photos/train/unsafe/364.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3271,0.67 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1307,365.jpg,photos/train/unsafe/365.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2004,0.69 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1308,366.jpg,photos/train/unsafe/366.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0903,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1309,367.jpg,photos/train/unsafe/367.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5481,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1310,368.jpg,photos/train/unsafe/368.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3643,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1311,369.jpg,photos/train/unsafe/369.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),1.0000,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1312,37.jpg,photos/train/unsafe/37.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1318,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1313,370.jpg,photos/train/unsafe/370.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2522,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1314,371.jpg,photos/train/unsafe/371.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1099,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1315,372.jpg,photos/train/unsafe/372.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1716,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1316,373.jpg,photos/train/unsafe/373.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3977,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1317,374.jpg,photos/train/unsafe/374.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6387,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1318,375.jpg,photos/train/unsafe/375.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1697,0.76 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1319,376.jpg,photos/train/unsafe/376.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1375,0.45 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1320,377.jpg,photos/train/unsafe/377.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0659,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1321,378.jpg,photos/train/unsafe/378.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3716,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1322,379.jpg,photos/train/unsafe/379.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2119,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1323,38.jpg,photos/train/unsafe/38.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2297,0.82 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1324,380.jpg,photos/train/unsafe/380.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3345,0.91 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1325,381.jpg,photos/train/unsafe/381.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2764,0.87 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1326,382.jpg,photos/train/unsafe/382.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3616,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1327,383.jpg,photos/train/unsafe/383.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6392,0.78 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1328,384.jpg,photos/train/unsafe/384.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0010,0.79 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1329,385.jpg,photos/train/unsafe/385.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1072,0.78 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1330,386.jpg,photos/train/unsafe/386.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5598,1.00 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1331,387.jpg,photos/train/unsafe/387.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4209,0.97 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1332,388.jpg,photos/train/unsafe/388.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0820,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1333,389.jpg,photos/train/unsafe/389.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7498,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1334,39.jpg,photos/train/unsafe/39.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0996,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1335,390.jpg,photos/train/unsafe/390.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7581,0.65 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1336,391.jpg,photos/train/unsafe/391.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1177,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1337,392.jpg,photos/train/unsafe/392.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8989,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1338,393.jpg,photos/train/unsafe/393.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0093,1.23 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1339,394.jpg,photos/train/unsafe/394.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4895,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1340,395.jpg,photos/train/unsafe/395.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2278,0.82 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1341,396.jpg,photos/train/unsafe/396.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2415,0.62 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1342,397.jpg,photos/train/unsafe/397.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0942,1.10 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1343,398.jpg,photos/train/unsafe/398.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3713,0.70 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1344,399.jpg,photos/train/unsafe/399.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1892,0.72 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1345,4.jpg,photos/train/unsafe/4.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4431,0.72 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1346,40.jpg,photos/train/unsafe/40.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0527,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1347,400.jpg,photos/train/unsafe/400.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),1.0000,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1348,401.jpg,photos/train/unsafe/401.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3120,0.75 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1349,402.jpg,photos/train/unsafe/402.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0742,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1350,403.jpg,photos/train/unsafe/403.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0835,0.99 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1351,404.jpg,photos/train/unsafe/404.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4006,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1352,405.jpg,photos/train/unsafe/405.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4849,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1353,406.jpg,photos/train/unsafe/406.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2844,0.83 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1354,407.jpg,photos/train/unsafe/407.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6409,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1355,408.jpg,photos/train/unsafe/408.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0938,0.97 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1356,409.jpg,photos/train/unsafe/409.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2754,1.09 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1357,41.jpg,photos/train/unsafe/41.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1675,1.05 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1358,410.jpg,photos/train/unsafe/410.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3018,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1359,411.jpg,photos/train/unsafe/411.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2764,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1360,412.jpg,photos/train/unsafe/412.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9348,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1361,413.jpg,photos/train/unsafe/413.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4141,0.93 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1362,414.jpg,photos/train/unsafe/414.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4485,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1363,415.jpg,photos/train/unsafe/415.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6816,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1364,416.jpg,photos/train/unsafe/416.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0781,0.75 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1365,417.jpg,photos/train/unsafe/417.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4380,0.51 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1366,418.jpg,photos/train/unsafe/418.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6611,0.81 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1367,419.jpg,photos/train/unsafe/419.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8857,0.77 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1368,42.jpg,photos/train/unsafe/42.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8545,0.85 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1369,420.jpg,photos/train/unsafe/420.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1392,0.78 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1370,421.jpg,photos/train/unsafe/421.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1807,0.69 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1371,422.jpg,photos/train/unsafe/422.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0664,1.01 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1372,423.jpg,photos/train/unsafe/423.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3938,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1373,424.jpg,photos/train/unsafe/424.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9702,1.01 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1374,425.jpg,photos/train/unsafe/425.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2009,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1375,426.jpg,photos/train/unsafe/426.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2004,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1376,427.jpg,photos/train/unsafe/427.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1245,1.06 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1377,428.jpg,photos/train/unsafe/428.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8430,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1378,429.jpg,photos/train/unsafe/429.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2993,0.99 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1379,43.jpg,photos/train/unsafe/43.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3369,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1380,430.jpg,photos/train/unsafe/430.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0696,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1381,431.jpg,photos/train/unsafe/431.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6936,0.79 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1382,432.jpg,photos/train/unsafe/432.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3132,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1383,433.jpg,photos/train/unsafe/433.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4875,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1384,434.jpg,photos/train/unsafe/434.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7974,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1385,435.jpg,photos/train/unsafe/435.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7168,1.15 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1386,436.jpg,photos/train/unsafe/436.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0791,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1387,437.jpg,photos/train/unsafe/437.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6257,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1388,438.jpg,photos/train/unsafe/438.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2971,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1389,439.jpg,photos/train/unsafe/439.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4629,0.82 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1390,44.jpg,photos/train/unsafe/44.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1389,1.01 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1391,440.jpg,photos/train/unsafe/440.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0974,0.88 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1392,441.jpg,photos/train/unsafe/441.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1833,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1393,442.jpg,photos/train/unsafe/442.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1194,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1394,443.jpg,photos/train/unsafe/443.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6904,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1395,444.jpg,photos/train/unsafe/444.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6106,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1396,445.jpg,photos/train/unsafe/445.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0181,1.09 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1397,446.jpg,photos/train/unsafe/446.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6084,0.82 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1398,447.jpg,photos/train/unsafe/447.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5474,0.68 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1399,448.jpg,photos/train/unsafe/448.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6643,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1400,449.jpg,photos/train/unsafe/449.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5488,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1401,45.jpg,photos/train/unsafe/45.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2371,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1402,450.jpg,photos/train/unsafe/450.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6138,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1403,451.jpg,photos/train/unsafe/451.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4929,1.69 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1404,452.jpg,photos/train/unsafe/452.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8276,0.93 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1405,453.jpg,photos/train/unsafe/453.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0825,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1406,454.jpg,photos/train/unsafe/454.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3408,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1407,455.jpg,photos/train/unsafe/455.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0090,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1408,456.jpg,photos/train/unsafe/456.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5945,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1409,457.jpg,photos/train/unsafe/457.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1765,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1410,458.jpg,photos/train/unsafe/458.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4180,0.65 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1411,459.jpg,photos/train/unsafe/459.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0000,0.52 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1412,46.jpg,photos/train/unsafe/46.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9268,0.64 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1413,460.jpg,photos/train/unsafe/460.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6121,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1414,461.jpg,photos/train/unsafe/461.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1663,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1415,462.jpg,photos/train/unsafe/462.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1594,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1416,463.jpg,photos/train/unsafe/463.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3667,1.12 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1417,464.jpg,photos/train/unsafe/464.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5977,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-1418,465.jpg,photos/train/unsafe/465.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1462,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
